date,World,Afghanistan,Africa,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,Virgin Islands UK,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cabo Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North America,North Macedonia,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,St Helena,St Kitts and Nevis,St Lucia,St Pierre and Miquelon,St Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
12/02/2020,0.001,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,,,,,,,
13/02/2020,0.032,,0,,,,,,,,,,0.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,0.001,,0,,,,,,,,,,,,,0.008,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,
14/02/2020,0.019,,0,,,,,,,,,,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,
15/02/2020,0.018,,0,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.002,,,,,0.015,,,,,,,,,,,,,,,,0.001,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,,,,,,,,,,
16/02/2020,0.013,,0,,,,,,,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,,,,,,,,,,,,,,,,0.001,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,,,,,,,,,,,,,,,,0.041,,,,,,,,,,
17/02/2020,0.012,,0,,,,,,,,,,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0.039,,,,,,,,,,
18/02/2020,0.018,,0,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.096,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,,,,,,,,,,,,,,,,0.001,,0,,,,,,,,,,,,,0.008,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0.055,,,,,,,,,,
19/02/2020,0.015,,0,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,,,,,,,,,,,,,,,,0.001,,0.132,,,,,,0.024,,,,,,,0,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0.045,,,,,,,,,,
20/02/2020,0.016,,0,,,,,,,,,,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,,,,,,,,,,,,,,,,0.001,,0,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,,,,,,,,,0,,,,,,,,,,,,,,,,0.049,,,,,,,,,,
21/02/2020,0.001,,0,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.002,,,,,0,,,,,,,,,,,,,,,,0.002,,0,,,,,,0.024,,,,,0.017,,0,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,
22/02/2020,0.026,,0,,,,,,,,,,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.002,,,,,0,,,,,,,,,,,,,,,,0.001,,0,,,,,,0.012,,,,,0.017,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,0.082,,,,,,,,,,
23/02/2020,0.001,,0,,,,,,,,,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.002,,,,,0,,,,,,,,,,,,,,,,0.004,,0,,,,,,0.035,,,,,0.017,,0,,,,,,,,,,,,,,,,0,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.078,,,,,,,,,0,,,,,,,,,,,,,,,,0.001,,,,,,,,,,
24/02/2020,0.02,,0,,,,,,,,,,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.009,,,,,0,,,,,,,,,,,,,,,,0.005,,0,,,,,,0.047,,,,,0.066,,0,,,,,,,,,,,,,,,,0,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.039,,,,,,,,,0,,,,,,,,,,,,,,,,0.06,,,,,,,,,,
25/02/2020,0.01,,0,,,,,,,,,,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.007,,,,,0,,,,,,,,,,,,,,,,0.005,,0,,,,,,0.047,,,,,0.05,,0.008,,,,,,,,,,,,,,,,0,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.039,,,,,,,,,0,,,,,,,,,,,,,,,,0.028,,,,,,,,,,
26/02/2020,0.008,,0,,,,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.007,,,,,0.015,,,,,,,,,,,,,,,,0.004,,0,,,,,,0.035,,,,,0.033,,0,,,,,,,,,,,,,,,,0,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.039,,,,,,,,,0,,,,,,,,,,,,,,,,0.021,,,,,,,,,,
27/02/2020,0.005,,0,,,,,,,,,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.011,,,,,0,,,,,,,,,,,,,,,,0.006,,0,,,,,,0.082,,,,,0.083,,0.008,,,,,,,,,,,,,,,,0,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.019,,,,,,,,,0,,,,,,,,,,,,,,,,0.012,,,,,,,,,,
28/02/2020,0.007,,0,,,,,,,,,,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.009,,,,,0,,,,,,,,,,,,,,,,0.004,,0,,,,,,0.094,,,,,0.066,,0.008,,,,,,,,,,,,,,,,0,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,0.018,,,,,,,,,,
29/02/2020,0.009,,0,,,,,,,,,,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.018,,,,,0,,,,,,,,,,,,,,,,0.012,,0,,,,,,0.106,,,,,0.133,,0.008,,,,,,,,,,,,,,,,0,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,,0,,,,,,,,,0,,,,,,,,,,,,,29.403,,,,,,,,,,,,,0,0.058,,,,,,,,,0,,,,,,,,,,,,,,,0.003,0.019,,,,,,,,,,
01/03/2020,0.007,,0,,,,,,,,,,0.01,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.011,,,,,0,,,,,,,,,,,,,,,,0.006,,0,,,,,,0.129,,,,,0.083,,0,,,,,,,,,,,,,,,,0,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.023,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0.019,,,,,,,,,0,,,0.014,,,,,,,,,,,,0,0.014,,,,,,,,,,
02/03/2020,0.011,,0,,,,,,,,,,0.014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.042,,,,,0.015,,,,,,,,,,,,,,,,0.029,,0,,,,,,0.141,,,,,0.298,,0,,,,,,,,,,,,,,,,0,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0.214,,,,,,,,,0,,,0,,,,,,,,,,,,0.015,0.017,,,,,,,,,,
03/03/2020,0.009,,0,,,,,,,,,,0.009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,,,,,,,,,,,,,,,,,,,,,,,,,0.039,0.065,,,,,0.015,,,,,,,,,,,,,,,,0.025,,0,,,,,,0.129,,,,,0.447,,0,,,,,,,,,,,,,,,,0,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0,,0.021,,,,,,,0,,,0,,,,,,,,,,,,0.003,0.013,,,,,,,,,,
